customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15705085,670,Jawa Tengah,Female,29.0,9.0,0.0,2.0,1.0,0.0,42511256.61,0
15772995,529,jawatimur,Male,30.0,2.0,180701947.5,1.0,1.0,0.0,116980069.0,0
15651581,758,Jawa Barat,Male,,6.0,174953683.6,1.0,1.0,0.0,55728437.98,1
15774882,687,Jawa Timur,Female,35.0,3.0,154740940.5,1.0,1.0,1.0,2661849.042,1
15626114,429,jatim,Male,24.0,4.0,148765446.0,1.0,1.0,0.0,71741034.77,0
15722037,610,jawabarat,Male,36.0,7.0,179407195.9,1.0,0.0,1.0,66163271.57,0
15599078,619,Jawa Barat,Female,41.0,5.0,143677975.2,1.0,1.0,0.0,59465421.7,0
15805637,625,Jawa Timur,Male,36.0,9.0,168661194.3,3.0,1.0,0.0,207913189.2,1
15735339,663,Jawa Timur,Male,39.0,4.0,0.0,1.0,1.0,0.0,119463974.6,0
15584462,739,Jawa Timur,Male,34.0,9.0,0.0,1.0,1.0,0.0,94137143.64,0
15642137,695,Jawa Tengah,Female,39.0,5.0,0.0,2.0,0.0,0.0,159676276.8,0
15763895,536,jatim,Male,32.0,7.0,276597828.9,2.0,1.0,0.0,34766940.03,0
15693205,691,Jawa Barat,Female,41.0,8.0,169605606.1,3.0,1.0,1.0,231284180.3,1
15586300,615,jawatimur,Male,66.0,7.0,0.0,2.0,1.0,1.0,,0
15573798,448,Jawa Timur,Female,36.0,6.0,130438714.0,2.0,1.0,0.0,127412509.7,0
15788683,588,Jawa Barat,Female,34.0,10.0,201091997.1,1.0,1.0,0.0,238864584.4,0
15623471,607,Jawa Barat,Male,,3.0,152594089.5,1.0,1.0,0.0,273966854.3,0
15599452,605,Jawa Barat,Female,43.0,8.0,194753934.2,2.0,1.0,0.0,37245267.4,0
15720924,585,Jawa Timur,Female,34.0,1.0,0.0,1.0,1.0,1.0,117319003.8,0
15633059,413,Jawa Timur,Male,34.0,9.0,0.0,2.0,0.0,0.0,10152939.57,0
15580366,566,Jawa Barat,Male,54.0,4.0,952860664.426,2.0,1.0,1.0,268191849.2,0
15789546,639,Jawa Tengah,Male,28.0,8.0,0.0,2.0,1.0,0.0,196653121.8,0
15592412,713,Jawa Barat,Male,45.0,4.0,203609682.7,1.0,1.0,0.0,114990511.3,1
15738546,530,Jawa Tengah,Female,41.0,4.0,0.0,,0.0,1.0,229354258.1,0
15664506,675,Jawa Tengah,Male,32.0,8.0,306781279.7,1.0,,1.0,81902939.87,0
15610930,572,Jawa Barat,Female,35.0,1.0,217502278.5,1.0,1.0,,288486634.0,0
15724527,825,Jawa Timur,Male,34.0,,0.0,2.0,1.0,1.0,49618227.29,0
15655341,458,Jawa Tengah,Female,35.0,5.0,258699345.3,1.0,1.0,0.0,210212796.2,0
15721251,554,Jawa Tengah,Female,41.0,4.0,174265403.5,1.0,0.0,1.0,56313839.67,0
15569624,671,Jawa Barat,Female,31.0,6.0,164494532.8,2.0,1.0,0.0,226185444.2,0
15682211,467,Jawa Timur,Male,57.0,1.0,0.0,2.0,1.0,1.0,177832787.8,0
15652169,642,Jawa Timur,Male,35.0,2.0,206909701.1,1.0,0.0,1.0,189962046.6,0
15620507,485,Jawa Barat,Female,30.0,5.0,243594971.8,1.0,1.0,1.0,219318911.7,0
15667896,833,Jawa Timur,Male,37.0,8.0,234978263.0,2.0,1.0,1.0,211520724.2,0
15788022,802,Jawa Barat,Female,41.0,4.0,141021036.2,2.0,0.0,1.0,262880954.6,0
15798532,810,Jawa Timur,Male,32.0,9.0,187825342.1,2.0,0.0,1.0,122591099.5,0
15604576,850,Jawa Tengah,Male,22.0,,0.0,1.0,1.0,1.0,1159885052.766,0
15685997,838,Jawa Tengah,Female,39.0,5.0,259074499.6,2.0,1.0,0.0,22187679.46,0
15796910,625,Jawa Tengah,Female,57.0,7.0,0.0,1.0,0.0,0.0,130685849.1,1
15813439,587,Jawa Timur,Male,33.0,5.0,155563517.3,1.0,1.0,0.0,53164852.52,0
15705309,629,Jawa Tengah,Male,39.0,5.0,0.0,2.0,0.0,0.0,181405594.9,0
15782121,610,Jawa Timur,Female,27.0,2.0,0.0,2.0,1.0,0.0,,0
15789432,451,Jawa Timur,Male,33.0,6.0,0.0,2.0,1.0,0.0,287385395.2,0
15806210,675,Jawa Tengah,Male,66.0,5.0,179706228.6,,1.0,1.0,1060154831.989,0
15720941,710,Jawa Barat,Male,34.0,8.0,229706338.2,2.0,0.0,1.0,2426414.236,0
15767358,711,Jawa Barat,Female,45.0,1.0,151475929.6,2.0,1.0,0.0,78639793.57,0
15797710,619,Jawa Barat,Male,29.0,4.0,153759609.9,1.0,0.0,1.0,204657532.3,0
15787229,761,Jawa Tengah,Female,34.0,2.0,0.0,2.0,1.0,0.0,95173417.28,0
15589949,433,Jawa Tengah,Male,34.0,9.0,237434168.7,1.0,1.0,0.0,30591592.62,0
15585466,552,Jawa Timur,Male,29.0,10.0,0.0,2.0,1.0,0.0,18936140.19,0
15625964,582,jawatimur,Female,43.0,,238221846.7,1.0,0.0,0.0,265025334.9,0
15704651,514,Jawa Timur,Male,26.0,,0.0,2.0,0.0,0.0,188869819.9,0
15774316,630,Jawa Timur,Male,37.0,6.0,0.0,2.0,,1.0,128419571.5,0
15645569,762,Jawa Tengah,Female,26.0,7.0,192222233.1,2.0,1.0,1.0,,0
15795747,787,Jawa Tengah,Female,39.0,7.0,266708168.6,1.0,0.0,1.0,156611631.0,0
15794323,673,Jawa Timur,Male,32.0,8.0,188386317.7,1.0,1.0,0.0,181749905.9,0
15665943,445,Jawa Timur,Male,25.0,6.0,0.0,2.0,1.0,0.0,185566414.1,0
15813640,642,jatim,Female,40.0,7.0,0.0,2.0,,0.0,16645793.97,0
15667216,579,Jawa Timur,Female,29.0,10.0,113731109.1,2.0,1.0,1.0,200767668.2,0
15686696,817,jawatimur,Female,37.0,6.0,125968715.7,2.0,1.0,0.0,125837480.1,0
15779059,670,Jawa Timur,Female,38.0,4.0,185875002.7,2.0,1.0,1.0,171653789.5,0
15759133,616,Jawa Timur,Male,18.0,6.0,0.0,2.0,1.0,1.0,42432617.78,0
15706815,515,Jawa Barat,Male,37.0,2.0,140516479.8,1.0,1.0,1.0,292686920.3,1
15801125,627,Jawa Timur,Female,32.0,1.0,0.0,1.0,1.0,0.0,166028308.5,0
15645045,659,Jawa Timur,Female,38.0,9.0,0.0,2.0,1.0,1.0,206361560.1,0
15716334,850,jawatengah,Female,45.0,2.0,190049604.3,1.0,1.0,1.0,30272298.15,0
15718893,404,Jawa Barat,Female,54.0,4.0,194936150.7,1.0,1.0,0.0,130079066.8,1
15664523,696,Jawa Barat,Female,31.0,8.0,189600099.7,2.0,1.0,0.0,52563617.4,0
15571752,668,Jawa Barat,Female,32.0,10.0,143016498.4,1.0,1.0,1.0,67740181.34,0
15635244,716,Jawa Timur,Female,29.0,6.0,0.0,2.0,1.0,1.0,153826020.2,0
15793197,676,jawatimur,Female,34.0,8.0,155940660.4,1.0,0.0,0.0,71535200.23,0
15594594,546,Jawa Tengah,Male,42.0,7.0,216090539.8,1.0,1.0,1.0,135096879.9,0
15663249,575,Jawa Tengah,Female,,9.0,207112474.7,1.0,1.0,0.0,172746078.3,0
15792077,671,Jawa Barat,Male,28.0,8.0,186240119.4,2.0,1.0,0.0,1007551508.392,0
15748718,517,Jawa Timur,Male,28.0,2.0,178786584.7,1.0,1.0,0.0,278221151.3,0
15653521,850,Jawa Barat,Female,40.0,7.0,162296188.2,1.0,1.0,1.0,1162070.902,0
15722578,685,Jawa Barat,Female,21.0,6.0,152206768.8,1.0,1.0,1.0,256327889.7,0
15640648,698,Jawa Timur,Male,36.0,6.0,0.0,2.0,0.0,1.0,29883035.16,0
15649211,708,jawatengah,Male,,8.0,128991470.5,1.0,1.0,0.0,157075290.9,0
15748854,723,Jawa Barat,Female,28.0,5.0,142855584.8,1.0,1.0,0.0,222944968.2,0
15779738,534,Jawa Timur,Male,24.0,1.0,0.0,1.0,1.0,1.0,263610721.7,0
15739514,659,jatim,Female,32.0,9.0,0.0,2.0,1.0,1.0,144747267.5,0
15658432,688,Jawa Timur,Male,40.0,6.0,0.0,1.0,1.0,1.0,74406908.2,0
15708422,677,jateng,Female,35.0,0.0,0.0,,0.0,0.0,,0
15676094,500,Jawa Timur,Female,34.0,6.0,0.0,1.0,1.0,,217951923.0,0
15634491,652,Jawa Timur,Male,30.0,2.0,273731124.3,2.0,1.0,1.0,236508200.8,0
15734737,744,Jawa Timur,Male,56.0,9.0,0.0,2.0,1.0,1.0,,0
15698872,633,Jawa Tengah,Female,39.0,2.0,0.0,2.0,0.0,0.0,297101307.4,0
15764432,588,Jawa Barat,Female,42.0,2.0,255304699.2,1.0,,0.0,75357457.59,0
15610343,705,Jawa Timur,Female,37.0,10.0,0.0,2.0,1.0,1.0,21653305.22,1
15744105,768,Jawa Timur,Female,28.0,3.0,169549808.5,2.0,0.0,1.0,,0
15707974,815,Jawa Tengah,Female,38.0,2.0,75184688.34,1.0,1.0,0.0,287141025.9,0
15649451,746,jawatimur,Male,25.0,9.0,0.0,2.0,0.0,1.0,137868071.3,0
15679813,727,Jawa Tengah,Male,28.0,1.0,0.0,1.0,1.0,0.0,62708119.73,0
15781534,536,Jawa Barat,Female,35.0,4.0,188820765.8,1.0,0.0,0.0,119921372.6,0
15730868,747,Jawa Timur,Male,41.0,5.0,0.0,2.0,1.0,1.0,35349669.15,0
15599535,678,Jawa Tengah,Male,28.0,5.0,215465391.4,1.0,1.0,1.0,84130045.62,0
15570681,560,Jawa Timur,Male,24.0,1.0,180374138.1,1.0,1.0,0.0,139431571.6,0
15629603,607,Jawa Timur,Male,31.0,8.0,0.0,2.0,1.0,1.0,67119585.63,0
15593973,663,Jawa Tengah,Female,33.0,8.0,190386736.6,1.0,1.0,0.0,304953179.3,0
15570360,641,Jawa Timur,Female,35.0,4.0,0.0,2.0,0.0,0.0,195759846.2,0
15571666,642,jabar,Male,30.0,8.0,208984548.1,1.0,,0.0,67203554.06,0
15758362,731,Jawa Timur,Female,41.0,9.0,236559103.9,1.0,,1.0,137953717.8,0
15711825,655,Jawa Tengah,Female,35.0,1.0,127772964.9,2.0,1.0,0.0,137976139.4,0
15598846,700,Jawa Timur,Female,44.0,2.0,91336274.32,1.0,1.0,0.0,26220588.19,0
15593470,576,Jawa Barat,Female,36.0,8.0,258381387.1,1.0,1.0,1.0,36213095.85,0
15609823,751,Jawa Tengah,Female,34.0,8.0,197482970.4,2.0,0.0,0.0,745118.8428,0
15640521,552,Jawa Barat,Male,33.0,3.0,225246004.7,1.0,1.0,0.0,91434289.29,1
15771742,580,jabar,Male,38.0,9.0,179376383.7,2.0,1.0,0.0,199637124.3,1
15597968,617,Jawa Tengah,Male,50.0,7.0,0.0,1.0,1.0,0.0,287207622.7,1
15740345,657,jateng,Male,42.0,5.0,64442089.62,1.0,1.0,0.0,175549962.1,1
15757867,570,jawatimur,Female,,10.0,273741938.8,1.0,1.0,0.0,,1
15798749,845,Jawa Barat,Female,43.0,3.0,236279447.4,2.0,1.0,0.0,152134609.4,0
15601659,496,Jawa Barat,Female,59.0,7.0,142454373.0,2.0,1.0,0.0,253492028.3,1
15739292,609,Jawa Barat,Male,31.0,9.0,161345172.7,1.0,1.0,1.0,1206739542.129,0
15671032,760,Jawa Barat,Male,42.0,0.0,121187036.6,2.0,1.0,1.0,152128891.4,0
15568046,809,Jawa Timur,Male,24.0,7.0,170233970.9,1.0,1.0,0.0,285149479.3,0
15647295,426,jawatimur,Male,34.0,9.0,0.0,2.0,1.0,0.0,167621300.3,0
15699486,745,jawatengah,Male,34.0,7.0,206571869.6,1.0,1.0,1.0,49416013.15,0
15650322,701,jatim,Female,34.0,3.0,164065771.7,1.0,0.0,1.0,116061668.1,0
15713370,657,Jawa Tengah,Male,36.0,,292492708.3,2.0,0.0,0.0,284439974.0,1
15593501,493,Jawa Timur,Female,36.0,5.0,231003016.5,2.0,1.0,0.0,87157663.89,0
15683403,611,Jawa Tengah,Male,52.0,,0.0,1.0,0.0,1.0,114338124.4,1
15754849,776,jabar,Female,32.0,4.0,170020740.2,2.0,1.0,1.0,196585359.7,0
15648032,588,jawatengah,Male,37.0,2.0,0.0,2.0,0.0,1.0,291833173.9,0
15813034,727,Jawa Tengah,Male,38.0,2.0,96767232.6,1.0,1.0,1.0,92111677.12,0
15590094,613,Jawa Barat,Male,38.0,9.0,196194449.7,2.0,0.0,0.0,24643507.51,0
15626040,793,Jawa Tengah,Male,63.0,0.0,0.0,2.0,0.0,1.0,42212239.49,0
15665168,681,Jawa Barat,Female,44.0,3.0,163472274.6,2.0,1.0,1.0,254140250.9,0
15736302,687,Jawa Timur,Male,48.0,4.0,0.0,2.0,1.0,1.0,265538282.0,0
15710390,655,Jawa Timur,Female,39.0,6.0,147039944.4,2.0,1.0,1.0,231439189.3,0
15641662,470,Jawa Barat,Male,39.0,5.0,182527095.6,2.0,0.0,0.0,98987501.54,0
15573077,620,Jawa Barat,Female,25.0,8.0,220371888.9,1.0,1.0,1.0,114761944.3,1
15567013,779,Jawa Tengah,Male,33.0,3.0,0.0,2.0,1.0,0.0,47864927.88,0
15768295,778,jatim,Female,34.0,7.0,170242889.9,1.0,0.0,1.0,175654394.3,0
15570379,669,Jawa Tengah,Male,51.0,3.0,138021992.7,1.0,0.0,0.0,132464351.4,1
15715510,768,Jawa Timur,Male,29.0,2.0,149142931.0,2.0,1.0,1.0,114495945.9,0
15696277,651,Jawa Timur,Female,34.0,9.0,0.0,2.0,1.0,0.0,214603844.9,0
15747649,558,Jawa Barat,Female,36.0,0.0,196723913.8,2.0,1.0,1.0,267821884.6,0
15605341,681,Jawa Timur,Female,58.0,8.0,144775438.2,1.0,1.0,1.0,217163825.5,0
15815271,755,Jawa Barat,Male,43.0,6.0,256455660.3,3.0,1.0,0.0,26305255.85,1
15736399,606,,Male,42.0,10.0,0.0,2.0,1.0,0.0,276484431.1,0
15771154,683,Jawa Timur,Female,73.0,8.0,214011093.6,2.0,1.0,1.0,1070112687.303,0
15662337,744,Jawa Barat,Female,50.0,1.0,188786193.3,2.0,0.0,1.0,164800433.3,1
15645323,630,Jawa Timur,Male,55.0,2.0,0.0,1.0,1.0,1.0,165018900.4,1
15763218,661,Jawa Timur,Female,41.0,1.0,0.0,2.0,0.0,1.0,204017622.6,0
15681446,636,Jawa Barat,Female,37.0,9.0,244102822.3,1.0,1.0,1.0,238566173.2,0
15636024,692,jateng,Female,34.0,4.0,170452624.5,1.0,1.0,1.0,58888084.34,0
15790442,631,jateng,Male,33.0,2.0,0.0,2.0,1.0,1.0,245921289.0,0
15690456,749,Jawa Barat,Female,32.0,,123564629.9,1.0,0.0,1.0,244956801.8,0
15662901,656,,Male,37.0,2.0,0.0,2.0,0.0,1.0,105412407.4,0
15754605,563,Jawa Timur,Female,39.0,5.0,0.0,2.0,1.0,1.0,27353152.05,0
15576124,582,jatim,Male,41.0,1.0,62912245.06,1.0,1.0,0.0,199710666.6,0
15569274,678,Jawa Barat,Male,49.0,2.0,181693005.0,1.0,1.0,0.0,303078153.7,1
15766552,643,Jawa Timur,Male,37.0,6.0,0.0,2.0,0.0,0.0,221349070.7,0
15692416,358,Jawa Tengah,Female,52.0,8.0,223038989.8,3.0,1.0,0.0,220578904.3,1
15569209,464,Jawa Tengah,Female,34.0,5.0,118092759.5,1.0,1.0,1.0,246542863.6,0
15587297,507,Jawa Timur,Male,33.0,7.0,0.0,2.0,1.0,1.0,132713335.6,0
15746569,589,jawatimur,Male,38.0,4.0,0.0,1.0,1.0,0.0,148364140.9,1
15761023,554,Jawa Barat,Female,43.0,2.0,187774656.5,1.0,1.0,0.0,11827071.85,1
15679743,607,Jawa Timur,Female,33.0,8.0,141866438.6,1.0,0.0,1.0,203277833.4,0
15688760,522,Jawa Barat,Female,37.0,3.0,147647969.7,1.0,1.0,1.0,200609955.5,0
15810593,568,jawatimur,Male,51.0,4.0,0.0,3.0,1.0,1.0,103463528.7,0
15815656,541,Jawa Barat,Female,39.0,9.0,,1.0,1.0,1.0,310465821.9,1
15696301,719,Jawa Timur,Female,37.0,9.0,157643895.8,1.0,1.0,0.0,40094134.21,1
15793116,502,Jawa Barat,Female,40.0,7.0,182269751.9,1.0,0.0,0.0,304981179.2,0
15719858,659,Jawa Tengah,Female,38.0,9.0,0.0,2.0,1.0,1.0,55473021.05,0
15760431,850,Jawa Timur,Male,,1.0,0.0,2.0,1.0,1.0,124315932.9,0
15805062,667,Jawa Tengah,Male,38.0,1.0,135496802.1,1.0,1.0,1.0,120991162.1,0
15790935,535,Jawa Timur,Female,29.0,5.0,0.0,2.0,0.0,1.0,81901152.98,0
15738954,551,Jawa Timur,Male,35.0,7.0,201557335.1,2.0,0.0,0.0,135084760.1,0
15703143,820,Jawa Timur,Female,29.0,3.0,127949059.3,1.0,0.0,1.0,180220403.2,0
15630167,684,Jawa Tengah,Female,39.0,4.0,1122436935.851,1.0,1.0,1.0,187409508.8,0
15718769,557,Jawa Tengah,Male,36.0,1.0,175752984.2,1.0,1.0,0.0,152916243.0,0
15604792,609,jabar,Male,38.0,6.0,218703365.9,2.0,0.0,1.0,266371611.2,0
15675787,505,jatim,Male,26.0,8.0,175539038.7,1.0,1.0,0.0,225321955.4,0
15686885,777,Jawa Barat,Male,44.0,3.0,193692348.9,2.0,0.0,1.0,123982871.6,0
15774166,607,Jawa Barat,Female,24.0,2.0,170117714.1,2.0,0.0,1.0,198206475.6,0
15705343,649,Jawa Tengah,Female,32.0,7.0,0.0,1.0,1.0,0.0,44745851.76,0
15609286,702,jawatimur,Male,37.0,10.0,233889998.6,1.0,1.0,,147191022.3,0
15756539,585,jawabarat,Female,39.0,7.0,257328767.3,2.0,0.0,0.0,204874290.2,0
15714981,476,Jawa Timur,Male,37.0,4.0,0.0,1.0,1.0,1.0,86665615.71,1
15568742,536,Jawa Timur,Female,41.0,9.0,0.0,1.0,1.0,0.0,188477029.7,0
15577905,660,,Male,34.0,8.0,165461102.0,2.0,0.0,1.0,283203366.4,0
15599792,545,Jawa Timur,Female,26.0,1.0,0.0,2.0,1.0,1.0,310202387.3,0
15779913,586,Jawa Timur,Male,27.0,5.0,202356775.5,2.0,1.0,1.0,,0
15756680,667,Jawa Timur,Male,28.0,6.0,257620403.7,1.0,1.0,0.0,228552782.2,0
15812917,653,Jawa Tengah,Male,35.0,6.0,181273240.5,2.0,1.0,1.0,37080686.78,0
15705352,686,Jawa Tengah,Male,38.0,7.0,173227436.2,1.0,1.0,1.0,118208721.1,0
15811127,521,Jawa Timur,Male,35.0,6.0,149825291.1,1.0,1.0,0.0,16297147.84,0
15637954,730,jatim,Female,35.0,0.0,241573250.0,1.0,,1.0,83468537.83,0
15603880,519,jabar,Male,38.0,1.0,177355563.1,1.0,1.0,1.0,94764700.46,1
15723481,728,jateng,Male,42.0,8.0,0.0,2.0,0.0,1.0,64985755.7,0
15733797,506,Jawa Timur,Male,36.0,5.0,0.0,2.0,1.0,,255220140.3,0
15652981,600,Jawa Barat,Male,30.0,2.0,186077714.1,1.0,1.0,1.0,33955488.62,0
15570194,412,Jawa Timur,Male,29.0,5.0,0.0,2.0,0.0,0.0,19439111.72,0
15810898,803,jawatimur,Female,65.0,2.0,235651595.4,2.0,0.0,1.0,10768236.75,0
15592116,585,Jawa Timur,Female,39.0,7.0,0.0,2.0,1.0,,,0
15720529,591,jawatimur,Male,29.0,6.0,0.0,2.0,1.0,1.0,168876382.9,0
15575060,797,Jawa Timur,Male,,5.0,0.0,2.0,1.0,0.0,283195519.6,0
15813503,606,Jawa Tengah,Male,,,240395501.1,2.0,1.0,0.0,138444087.9,0
15573284,579,Jawa Timur,Female,45.0,2.0,0.0,2.0,0.0,0.0,17891289.47,0
15744109,850,jawatimur,Male,32.0,4.0,,1.0,1.0,1.0,280654107.1,0
15622321,506,Jawa Timur,Female,32.0,3.0,0.0,1.0,1.0,1.0,125584424.9,0
15794916,725,jawatimur,Male,41.0,7.0,177104729.9,1.0,1.0,1.0,181337397.7,0
15813022,531,Jawa Tengah,Male,70.0,1.0,0.0,,0.0,0.0,154610046.7,0
15741336,715,Jawa Timur,Female,38.0,5.0,,1.0,1.0,1.0,8832177.029,1
15662232,675,Jawa Barat,Male,42.0,2.0,143909587.6,2.0,1.0,0.0,13311855.63,0
15703019,583,jawatimur,Female,38.0,10.0,0.0,2.0,0.0,1.0,176510285.0,0
15671590,741,jawatengah,Male,25.0,4.0,0.0,2.0,1.0,1.0,114786354.8,0
15707596,546,Jawa Barat,Female,74.0,8.0,178516422.0,2.0,1.0,1.0,103690495.1,1
15713975,565,jabar,Female,47.0,10.0,217155854.4,1.0,1.0,0.0,257700254.6,1
15796787,681,Jawa Timur,Male,46.0,0.0,164657404.2,1.0,1.0,0.0,8967965.359,0
15587240,518,Jawa Timur,Male,40.0,4.0,0.0,2.0,0.0,1.0,302088370.3,0
15642725,797,Jawa Timur,Male,32.0,10.0,177266933.2,1.0,0.0,1.0,195443037.8,0
15736656,723,Jawa Timur,Female,49.0,4.0,0.0,,0.0,1.0,139800681.5,0
15729970,684,jabar,Male,29.0,8.0,197754282.9,1.0,0.0,1.0,123520936.4,0
15791842,478,Jawa Timur,Female,32.0,6.0,110612157.3,1.0,1.0,1.0,171842578.6,0
15777586,784,Jawa Tengah,Female,42.0,2.0,169447240.8,2.0,1.0,0.0,9959286.981,0
15701602,521,Jawa Barat,Male,52.0,5.0,181015850.2,3.0,0.0,0.0,83584794.64,1
15589969,850,Jawa Timur,Male,34.0,6.0,0.0,1.0,0.0,1.0,82035962.4,0
15592194,492,Jawa Timur,Female,28.0,9.0,0.0,2.0,1.0,0.0,149100045.6,0
15721937,686,,Male,38.0,0.0,214631238.7,1.0,0.0,1.0,180131011.9,0
15665460,732,Jawa Tengah,Female,67.0,1.0,0.0,2.0,1.0,1.0,276242843.2,0
15599722,609,Jawa Tengah,Female,43.0,6.0,133711680.4,2.0,1.0,1.0,176011229.1,1
15810454,709,Jawa Timur,Male,32.0,4.0,228889976.7,1.0,0.0,1.0,63491493.62,0
15679550,743,,Male,32.0,9.0,0.0,2.0,1.0,0.0,272311274.6,0
15668283,642,Jawa Timur,Male,48.0,9.0,183843740.5,4.0,0.0,0.0,122290264.4,1
15605461,594,Jawa Barat,Female,29.0,3.0,203286612.4,1.0,1.0,0.0,94858426.88,0
15630402,594,jawatimur,Female,31.0,9.0,0.0,1.0,0.0,1.0,8886467.5,0
15683524,660,Jawa Barat,Female,23.0,6.0,258043633.2,2.0,0.0,0.0,140612505.8,0
15680399,772,Jawa Timur,Male,23.0,,0.0,2.0,1.0,0.0,28534645.71,0
15613337,833,Jawa Timur,Male,47.0,2.0,0.0,2.0,1.0,1.0,283180230.0,0
15588854,715,Jawa Timur,Female,31.0,3.0,171823420.0,1.0,1.0,1.0,147170434.2,0
15764314,550,Jawa Barat,Male,36.0,2.0,176944717.5,2.0,1.0,0.0,271797162.2,0
15612087,671,Jawa Timur,Male,45.0,2.0,165290477.1,1.0,0.0,1.0,245914731.8,0
15668347,624,Jawa Timur,Male,36.0,6.0,0.0,2.0,0.0,0.0,131508550.1,0
15612478,525,jawatimur,Male,51.0,10.0,0.0,3.0,1.0,0.0,265773685.7,1
15694395,620,Jawa Timur,Female,29.0,1.0,215577359.7,2.0,0.0,0.0,240376901.8,0
15788776,588,jawabarat,Male,49.0,6.0,206073450.8,3.0,1.0,0.0,56392696.03,1
15715117,744,Jawa Timur,Female,39.0,6.0,0.0,1.0,0.0,0.0,16567730.06,0
15675320,758,Jawa Tengah,Female,40.0,5.0,145281890.3,2.0,0.0,0.0,191459851.4,0
15579808,754,jabar,Female,39.0,8.0,201067213.6,1.0,1.0,1.0,136246597.9,0
15648064,649,Jawa Timur,Male,33.0,2.0,0.0,2.0,1.0,0.0,3124700.944,0
15777122,553,Jawa Timur,Female,31.0,4.0,0.0,,1.0,1.0,138425783.9,0
15636592,651,Jawa Timur,Male,35.0,0.0,282518597.9,2.0,0.0,1.0,57372736.92,1
15736510,605,Jawa Tengah,Female,57.0,2.0,0.0,3.0,1.0,0.0,103566376.0,1
15601410,744,Jawa Tengah,Female,46.0,,0.0,3.0,1.0,1.0,275696753.2,1
15775572,531,Jawa Barat,Female,42.0,6.0,137240079.4,2.0,1.0,0.0,116923012.7,0
15598574,695,Jawa Tengah,Female,31.0,5.0,0.0,2.0,0.0,1.0,21751739.72,0
15760216,718,Jawa Timur,Female,49.0,10.0,0.0,1.0,1.0,0.0,286640509.4,1
15646726,672,Jawa Timur,Male,43.0,5.0,0.0,1.0,0.0,0.0,99185131.9,0
15663817,713,Jawa Timur,Male,46.0,5.0,0.0,1.0,1.0,1.0,447465005.45229995,0
15603216,642,Jawa Timur,Male,25.0,7.0,0.0,2.0,1.0,0.0,158619819.0,0
15629150,721,Jawa Timur,Female,37.0,1.0,0.0,2.0,1.0,0.0,110027237.3,0
15735837,574,Jawa Tengah,Male,36.0,3.0,0.0,2.0,1.0,1.0,13300170.9,0
15620323,652,Jawa Tengah,Female,42.0,3.0,129731648.2,2.0,1.0,0.0,58911717.94,0
15587451,778,Jawa Barat,Male,41.0,7.0,217078458.6,1.0,1.0,0.0,98414592.57,0
15770091,643,Jawa Barat,Male,28.0,9.0,249944579.6,2.0,1.0,0.0,42185078.71,0
15780128,705,Jawa Timur,Male,33.0,3.0,224415052.8,2.0,1.0,0.0,176894933.1,0
15756196,682,Jawa Timur,Male,50.0,6.0,189284550.0,2.0,0.0,1.0,192908881.7,0
15716609,484,Jawa Barat,Male,54.0,3.0,208814933.1,1.0,0.0,0.0,77620751.8,1
15659420,659,Jawa Tengah,Male,32.0,3.0,167181880.0,2.0,1.0,1.0,159137334.3,0
15705281,800,Jawa Tengah,Male,38.0,,0.0,1.0,1.0,0.0,122354608.1,0
15610147,632,jatim,Male,60.0,2.0,0.0,2.0,0.0,1.0,3240211.922,0
15584930,726,Jawa Barat,Male,30.0,5.0,173057199.7,2.0,1.0,0.0,4201669.124,0
15637522,507,Jawa Timur,Female,31.0,0.0,166168742.7,1.0,0.0,1.0,68369804.74,0
15744789,786,jawatengah,Female,32.0,6.0,177931952.6,1.0,1.0,0.0,24545166.24,0
15788126,689,Jawa Tengah,Female,38.0,,188044927.9,1.0,1.0,1.0,18928868.31,0
15631072,690,jatim,Male,38.0,1.0,146767621.9,2.0,0.0,1.0,85512960.96,0
15588186,520,,Male,45.0,7.0,166294524.5,1.0,1.0,0.0,51126784.51,0
15769254,757,Jawa Barat,Female,34.0,9.0,158274218.4,2.0,0.0,0.0,290582923.7,0
15618410,718,Jawa Barat,Male,26.0,7.0,229230449.8,1.0,0.0,0.0,79399518.32,0
15611580,751,Jawa Tengah,Male,33.0,4.0,123189351.3,1.0,1.0,0.0,182648060.4,0
15610594,644,jatim,Female,37.0,8.0,0.0,2.0,1.0,0.0,32581865.12,0
15626608,479,jawatengah,Male,,5.0,135291464.8,1.0,0.0,1.0,133079104.8,0
15691808,656,Jawa Timur,Male,43.0,7.0,209641161.3,,1.0,0.0,302516245.7,0
15642655,731,Jawa Tengah,Male,33.0,1.0,0.0,1.0,1.0,0.0,203126165.0,0
15741416,707,Jawa Timur,Male,42.0,2.0,26249598.01,1.0,1.0,1.0,120425027.8,0
15737909,759,Jawa Timur,Male,44.0,2.0,172622534.1,2.0,1.0,0.0,155595961.0,0
15716155,841,Jawa Timur,Female,36.0,5.0,242429031.9,1.0,0.0,0.0,190596191.6,0
15732299,756,jatim,Male,67.0,4.0,0.0,3.0,1.0,1.0,144632471.2,0
15570835,491,jabar,Female,57.0,4.0,174097326.8,1.0,1.0,1.0,64063579.07,1
